date,open,high,low,close,adjusted_close,volume
2023-07-19,136.69,138.72,135.75,137.26,136.4773,1691300
2023-07-20,139.08,140.85,138.08,140.34,139.5397,1789100
2023-07-21,141.24,142.36,139.34,142.2,141.3891,2039800
2023-07-24,143.13,147.49,142.8,145.66,144.8294,2615100
2023-07-25,144.35,148.26,144.35,147.34,146.4998,2025300
2023-07-26,145.52,148.79,145.5,147.62,146.7782,2569400
2023-07-27,149.21,152.12,146.6,147.92,147.0765,2801200
2023-07-28,148.72,149.18,146.44,149.02,148.1702,1310300
2023-07-31,150.0,152.44,149.21,151.73,150.8647,2336300
2023-08-01,150.64,152.09,148.63,151.6,150.7355,1583000
2023-08-02,149.56,151.2,147.4,149.46,148.6077,1756500
2023-08-03,149.81,154.73,149.11,151.94,151.0735,1681300
2023-08-04,152.57,154.66,152.09,152.94,152.0678,1679800
2023-08-07,152.56,153.4,151.12,151.84,150.9741,1222400
2023-08-08,149.26,154.22,148.05,153.41,152.5352,1574600
2023-08-09,154.88,157.8,154.44,156.4,155.5081,1853000
2023-08-10,156.79,158.11,155.4,156.57,155.6771,1060000
2023-08-11,156.57,158.06,155.89,157.68,156.7808,1018700
2023-08-14,157.1,157.44,155.73,157.17,156.2737,1459000
2023-08-15,156.04,156.63,154.1,155.57,154.6828,1094000
2023-08-16,156.23,157.23,152.62,152.75,151.8789,1614700
2023-08-17,155.68,157.39,153.9,154.29,153.4101,1203000
2023-08-18,152.76,155.85,152.7,155.56,154.6729,1017400
2023-08-21,156.55,157.98,153.26,153.67,152.7937,1483500
2023-08-22,153.66,154.26,151.83,152.02,151.1531,1255600
2023-08-23,150.38,151.09,148.3,150.82,149.9599,1613800
2023-08-24,149.41,151.25,148.48,150.02,149.1645,1409800
2023-08-25,151.09,151.46,148.91,150.6,149.7412,1091300
2023-08-28,151.71,153.58,150.93,153.39,152.5153,1150100
2023-08-29,153.77,154.81,152.25,154.68,153.7979,963900
2023-08-30,155.25,155.37,154.26,154.7,153.8178,798400
2023-08-31,155.16,155.16,152.92,154.5,153.6189,1826500
2023-09-01,156.64,157.84,155.68,157.2,156.3035,1476600
2023-09-05,158.23,159.95,157.52,157.83,156.93,1293000
2023-09-06,157.01,158.95,156.59,157.81,156.9101,1430100
2023-09-07,157.76,159.79,157.33,158.33,157.4271,1958600
2023-09-08,159.95,161.64,158.94,160.52,159.6046,1639300
2023-09-11,161.92,162.86,156.75,157.95,157.0493,1689200
2023-09-12,159.65,162.05,159.33,161.25,160.3305,1332900
2023-09-13,161.7,162.26,157.48,160.45,159.535,2451400
2023-09-14,162.59,165.43,162.09,164.88,163.9397,2666100
2023-09-15,162.91,163.82,160.26,160.35,159.8598,2770400
2023-09-18,162.18,162.96,160.26,162.6,162.1029,1321200
2023-09-19,164.58,164.68,158.18,159.04,158.5538,1601400
2023-09-20,157.94,159.98,156.03,156.28,155.8022,1625900
2023-09-21,156.83,156.94,150.69,150.93,150.4686,1803700
2023-09-22,152.16,153.09,150.0,150.12,149.661,1543500
2023-09-25,150.53,152.92,149.78,151.94,151.4755,1306800
2023-09-26,150.33,153.03,149.49,152.04,151.5752,1965000
2023-09-27,154.69,158.8,153.61,158.04,157.5568,3103600
2023-09-28,157.46,158.55,155.6,156.64,156.1611,2474900
2023-09-29,156.47,157.19,152.0,153.0,152.5322,1866900
2023-10-02,153.07,153.58,147.96,149.12,148.6641,1531800
2023-10-03,148.28,149.74,147.81,149.5,149.0429,1684700
2023-10-04,147.01,147.25,141.64,143.26,142.822,2870900
2023-10-05,142.06,144.7,141.7,141.94,141.506,1690900
2023-10-06,142.78,147.46,141.75,145.65,145.2047,1753600
