Ticker,Sector,MarketCapitalization
LTRY.US,Consumer Cyclical,6610913.0
LTRYW.US,Consumer Cyclical,
LUCD.US,Healthcare,55743868.0
LUCY.US,Healthcare,5166880.0
LUCYW.US,Healthcare,
LULU.US,Consumer Cyclical,59340054528.0
LUMO.US,Healthcare,23981176.0
LUNA.US,Technology,265779008.0
LUNG.US,Healthcare,545890432.0
LUNR.US,Industrials,145822768.0
LUNRW.US,Industrials,
LUXH.US,Consumer Cyclical,115665672.0
LUXHP.US,Consumer Cyclical,
LVLU.US,Consumer Cyclical,84994560.0
LVO.US,Communication Services,123753000.0
LVRO.US,Basic Materials,956185600.0
LVROW.US,Technology,
LVTX.US,Healthcare,44691472.0
LWAY.US,Consumer Defensive,173682432.0
LWLG.US,Basic Materials,585603904.0
LX.US,Financial Services,289514720.0
LXEH.US,Consumer Defensive,28600142.0
LXEO.US,Healthcare,410340704.0
LXRX.US,Healthcare,583219776.0
LYEL.US,Healthcare,453364160.0
LYFT.US,Technology,5018569728.0
LYRA.US,Healthcare,256507936.0
LYT.US,Technology,3168250.0
LYTS.US,Technology,400588736.0
LZ.US,Industrials,1995859072.0
MACA.US,Financial Services,42589572.0
MACAU.US,Financial Services,
MACAW.US,Financial Services,
MACK.US,Healthcare,197629808.0
MAMA.US,Consumer Defensive,
MANH.US,Technology,15422332928.0
MAPS.US,Technology,151044960.0
MAPSW.US,Technology,2684992000.0
MAQC.US,Financial Services,65315824.0
MAQCW.US,Financial Services,
MAR.US,Consumer Cyclical,73311338496.0
MARA.US,Financial Services,5318511104.0
MARK.US,Technology,15797566.0
MARPS.US,Energy,9540000.0
MARX.US,Financial Services,98866880.0
MARXR.US,,
MASI.US,Healthcare,7219680768.0
MASS.US,Healthcare,233129520.0
MAT.US,Consumer Cyclical,6672570880.0
MATH.US,Financial Services,48771888.0
MATW.US,Industrials,898675840.0
MAXN.US,Technology,282373536.0
MAYS.US,Real Estate,88452432.0
MBCN.US,Financial Services,204809824.0
MBIN.US,Financial Services,1750905088.0
MBINM.US,Financial Services,
MBIO.US,Healthcare,12351035.0
MBLY.US,Consumer Cyclical,22338359296.0
MBOT.US,Healthcare,17076074.0
MBRX.US,Healthcare,17020430.0
MBTC.US,Financial Services,58663048.0
MBTCR.US,,124500000.0
MBUU.US,Consumer Cyclical,1000291968.0
MBWM.US,Financial Services,613582848.0
MCAA.US,Financial Services,196281440.0
MCAAW.US,Financial Services,
MCAC.US,Financial Services,105856752.0
MCACR.US,,
MCACW.US,Financial Services,
MCAF.US,Financial Services,43093012.0
MCAFR.US,,
MCAG.US,Financial Services,33826248.0
MCAGR.US,,
MCBC.US,Financial Services,347052160.0
MCBS.US,Financial Services,602173696.0
MCFT.US,Consumer Cyclical,369122432.0
MCHP.US,Technology,46170750976.0
MCHX.US,Communication Services,59584140.0
MCRB.US,Healthcare,144599808.0
MCRI.US,Consumer Cyclical,1344640000.0
MCVT.US,Financial Services,15963150.0
MDAI.US,Healthcare,44159180.0
MDAIW.US,Healthcare,
MDB.US,Technology,36153757696.0
MDBH.US,Financial Services,101787144.0
MDGL.US,Healthcare,3657316608.0
MDGS.US,Healthcare,5020008.0
MDIA.US,Communication Services,13504140.0
MDJH.US,Real Estate,14477252.0
MDLZ.US,Consumer Defensive,100669480960.0
MDRR.US,Real Estate,12027081.0
MDRX.US,Healthcare,933080384.0
MDVL.US,Healthcare,4728756.0
MDWD.US,Healthcare,111150168.0
MDXG.US,Healthcare,1165160832.0
MDXH.US,Healthcare,107339928.0
ME.US,Healthcare,300422656.0
MEDP.US,Healthcare,10047893504.0
MEDS.US,Healthcare,5085142.0
MEGL.US,Financial Services,16204880.0
MEIP.US,Healthcare,31848472.0
MELI.US,Consumer Cyclical,88087797760.0
MEOH.US,Basic Materials,3099825152.0
MERC.US,Basic Materials,532198912.0
MESA.US,Industrials,39003824.0
MESO.US,Healthcare,160475744.0
META.US,Communication Services,1193404268544.0
METC.US,Basic Materials,801537856.0
METCB.US,Basic Materials,583279616.0
METCL.US,,
MF.US,Consumer Defensive,8143030.0
MFH.US,Financial Services,197664672.0
MFIC.US,Financial Services,897232896.0
MFICL.US,,
MFIN.US,Financial Services,235038720.0
MFLTF.US,,
MGAM.US,Communication Services,5197297.0
MGEE.US,Utilities,2365809664.0
MGIC.US,Technology,525894368.0
MGIH.US,Consumer Cyclical,11587500.0
MGNI.US,Communication Services,1310963072.0
MGNX.US,Healthcare,1074349184.0
MGOL.US,Communication Services,5311735.0
MGPI.US,Consumer Defensive,1881055616.0
MGRC.US,Industrials,3183281152.0
MGRM.US,Healthcare,94484408.0
MGRX.US,Healthcare,8226485.0
MGTX.US,Healthcare,414653728.0
MGX.US,,
MGYR.US,Financial Services,77994384.0
MHLD.US,Financial Services,179671424.0
MHUA.US,Healthcare,23963272.0
MICS.US,Technology,4492642.0
MIDD.US,Industrials,7811594240.0
MIGI.US,Financial Services,45440032.0
MIND.US,Technology,8954818.0
MINM.US,Technology,13809516.0
MIR-WT.US,,
MIRA.US,Healthcare,16111181.0
MIRM.US,Healthcare,1304268032.0
MIST.US,Healthcare,55257600.0
MITA.US,Financial Services,103406864.0
MITAW.US,Financial Services,
MITK.US,Technology,579443840.0
MKSI.US,Technology,8012044288.0
MKTW.US,Technology,86907232.0
MKTX.US,Financial Services,8507554304.0
MKULQ.US,Industrials,
MLAB.US,Technology,506231584.0
MLCO.US,Consumer Cyclical,3883544576.0
MLEC.US,Healthcare,78335896.0
MLECW.US,Healthcare,
MLGO.US,Technology,37319756.0
MLKN.US,Consumer Cyclical,2001046912.0
MLTX.US,Healthcare,3787640064.0
MLYS.US,Healthcare,605478080.0
MMAT.US,Technology,18499200.0
MMLP.US,Energy,86063976.0
MMSI.US,Healthcare,4618885120.0
MMV.US,Communication Services,32057434.0
MMVWW.US,Communication Services,
MMYT.US,Consumer Cyclical,6465373184.0
MNDO.US,Technology,42035268.0
MNDY.US,Technology,11389627392.0
MNKD.US,Healthcare,946208256.0
MNMD.US,Healthcare,176817616.0
MNOV.US,Healthcare,69400368.0
MNPR.US,Healthcare,5203240.0
MNRO.US,Consumer Cyclical,981087936.0
MNSB.US,Financial Services,139407824.0
MNST.US,Consumer Defensive,57910890496.0
MNTK.US,Utilities,952479104.0
MNTS.US,Industrials,8619990.0
MNTSW.US,Industrials,
MNTX.US,Industrials,162017200.0
MNY.US,Communication Services,46516488.0
MNYWW.US,Communication Services,
MOB.US,Technology,7170052.0
MOBBW.US,Technology,78552624.0
MOBX.US,Technology,
MOBXW.US,Technology,
MODD.US,Healthcare,32759188.0
MODV.US,Healthcare,646062336.0
MOFG.US,Financial Services,376349312.0
MOGO.US,Technology,43444828.0
MOLN.US,Healthcare,151129776.0
MOMO.US,Communication Services,1162438912.0
MOND.US,Consumer Cyclical,195785200.0
MOR.US,Healthcare,2595515136.0
MORF.US,Healthcare,1974797184.0
MORN.US,Financial Services,12025544704.0
MOTS.US,Healthcare,982370.0
MOVE.US,Healthcare,33823536.0
MOXC.US,Communication Services,35910248.0
MPAA.US,Consumer Cyclical,188056208.0
MPB.US,Financial Services,345064416.0
MPWR.US,Technology,36131946496.0
MQ.US,Technology,3011080192.0
MRAI.US,Healthcare,12061504.0
MRAM.US,Technology,189210592.0
MRBK.US,Financial Services,109146080.0
MRCC.US,Financial Services,157947776.0
MRCY.US,Industrials,1739423744.0
MREO.US,Healthcare,563779968.0
MRIN.US,Technology,7218025.0
MRKR.US,Healthcare,37689444.0
MRM.US,Consumer Cyclical,29295000.0
MRNA.US,Healthcare,33328035840.0
MRNS.US,Healthcare,551193408.0
MRSN.US,Healthcare,473284352.0
MRTN.US,Industrials,1597784704.0
MRUS.US,Healthcare,2331538944.0
MRVI.US,Healthcare,1399897600.0
MRVL.US,Technology,61396774912.0
MSAI.US,Industrials,
MSAIW.US,Industrials,
MSBI.US,Financial Services,533181632.0
MSBIP.US,Financial Services,
MSEX.US,Utilities,1005010112.0
MSFT.US,Technology,3124871299072.0
MSGM.US,Communication Services,6262551.0
MSS.US,Consumer Defensive,
MSSA.US,Financial Services,70737920.0
MSSAR.US,,
MSSAW.US,Financial Services,
MSTR.US,Technology,9915195392.0
MTC.US,Technology,348503744.0
MTCH.US,Communication Services,9767878656.0
MTEK.US,Technology,9532985.0
MTEKW.US,Technology,
MTEM.US,Healthcare,18863688.0
MTEX.US,Consumer Defensive,16648342.0
MTLS.US,Technology,332223456.0
MTRX.US,Industrials,336940000.0
MTSI.US,Technology,6025530368.0
MTTR.US,Technology,745810432.0
MU.US,Technology,94450540544.0
MULN.US,Consumer Cyclical,41016288.0
MURA.US,Healthcare,
MVBF.US,Financial Services,274092384.0
MVIS.US,Technology,495863456.0
MVLA.US,Technology,18199394.0
MVLAW.US,Technology,
MVST.US,Industrials,317995488.0
MVSTW.US,Industrials,
MXCT.US,Healthcare,509762912.0
MXL.US,Technology,1559876864.0
MYFW.US,Financial Services,151191024.0
MYGN.US,Healthcare,1982822656.0
MYMD.US,Healthcare,7151548.0
MYNA.US,Technology,138635824.0
MYNZ.US,Healthcare,21783596.0
MYPS.US,Communication Services,300229440.0
MYPSW.US,Communication Services,
MYRG.US,Industrials,2631746304.0
MYSZ.US,Technology,1557731.0
NA.US,Technology,81658624.0
NAAS.US,Consumer Cyclical,437755232.0
NAII.US,Consumer Defensive,37750620.0
NAMS.US,Healthcare,1683532032.0
NAMSW.US,Healthcare,
NAOV.US,Healthcare,2435156.0
NARI.US,Healthcare,3392656384.0
NATH.US,Consumer Cyclical,272648384.0
NATR.US,Consumer Defensive,339725856.0
NAUT.US,Healthcare,349913184.0
NAVI.US,Financial Services,1833689856.0
NB.US,Basic Materials,99826296.0
NBIX.US,Healthcare,12998727680.0
NBN.US,Financial Services,422436224.0
NBSE.US,Healthcare,2535862.0
NBST.US,Financial Services,63318820.0
NBSTW.US,Financial Services,
NBTB.US,Financial Services,1613702400.0
NBTX.US,Healthcare,348151776.0
NCAC.US,Financial Services,42094616.0
NCACW.US,Financial Services,
NCMI.US,Communication Services,370686528.0
NCNA.US,Healthcare,16107144.0
NCNC.US,Consumer Cyclical,47226676.0
NCNCW.US,Consumer Cyclical,
NCNO.US,Technology,3619124736.0
NCPL.US,Financial Services,1999125.0
NCPLW.US,Financial Services,
NCRA.US,Consumer Defensive,15272697.0
NCSM.US,Energy,38318732.0
NCTY.US,Communication Services,27303148.0
NDAQ.US,Financial Services,33031245824.0
NDLS.US,Consumer Cyclical,115467528.0
NDRA.US,Healthcare,9639454.0
NDSN.US,Industrials,15057359872.0
NECB.US,Financial Services,225045360.0
NEGG.US,Consumer Cyclical,316684640.0
NEO.US,Healthcare,1830411776.0
NEOG.US,Healthcare,3583405824.0
NEON.US,Technology,26730054.0
NEOV.US,Industrials,53842484.0
NEOVW.US,Industrials,
NEPH.US,Healthcare,37431092.0
NEPT.US,Healthcare,1892580.0
NERV.US,Healthcare,71176832.0
NETD.US,Financial Services,
NETDW.US,Financial Services,
NEWT.US,Financial Services,275320384.0
NEWTI.US,Other,426240736.0
NEWTL.US,Other,231747184.0
NEWTZ.US,Other,450615456.0
NEXI.US,Healthcare,11591126.0
NEXT.US,Energy,1308583424.0
NFBK.US,Financial Services,489328640.0
NFE.US,Utilities,6558942208.0
NFLX.US,Communication Services,242916851712.0
NFTG.US,Communication Services,2966286.0
NFYS-UN.US,Financial Services,
NGM.US,Healthcare,125727568.0
NGMS.US,Consumer Cyclical,945056384.0
NGNE.US,Healthcare,406511296.0
NHTC.US,Consumer Cyclical,71750808.0
NICE.US,Technology,14025184256.0
NICK.US,Financial Services,52341000.0
NIOBW.US,Basic Materials,
NIRWQ.US,Technology,
NISN.US,Financial Services,17044668.0
NIU.US,Consumer Cyclical,131042768.0
NKGN.US,Healthcare,49407852.0
NKGNW.US,Healthcare,
NKLA.US,Industrials,833493568.0
NKSH.US,Financial Services,176813408.0
NKTR.US,Healthcare,135447408.0
NKTX.US,Healthcare,545193216.0
NLSP.US,Healthcare,16409028.0
NLSPW.US,Healthcare,37773860.0
NMFC.US,Financial Services,1288288000.0
NMFCZ.US,,
NMIH.US,Financial Services,2447826432.0
NMRA.US,Healthcare,2354680320.0
NMRK.US,Real Estate,2546511872.0
NMTC.US,Healthcare,37585740.0
NN.US,Technology,485792352.0
NNAG.US,Financial Services,
NNAGR.US,,
NNAGW.US,Financial Services,
NNAVW.US,Technology,
NNBR.US,Industrials,226819904.0
NNDM.US,Technology,615980352.0
NNOX.US,Healthcare,338311872.0
NODK.US,Financial Services,282914496.0
NOGN.US,Technology,688586.0
NOGNQ.US,Technology,
NOGWQ.US,Technology,
NOTV.US,Healthcare,128824544.0
NOVT.US,Technology,5973353472.0
NOVV.US,Financial Services,40644924.0
NOVVR.US,,
NPAB.US,Financial Services,124162960.0
NPABW.US,Financial Services,
NPCE.US,Healthcare,431315520.0
NRAC.US,Financial Services,87425136.0
NRACU.US,Financial Services,291611200.0
NRACW.US,Financial Services,290705600.0
NRBO.US,Healthcare,22123114.0
NRC.US,Healthcare,944757824.0
NRDS.US,Communication Services,1181463168.0
NRIM.US,Financial Services,265914176.0
NRIX.US,Healthcare,424650784.0
NRSN.US,Healthcare,17765800.0
NRSNW.US,Healthcare,
NRXP.US,Healthcare,43605764.0
NRXPW.US,Healthcare,714611100.0
NSIT.US,Technology,6258003456.0
NSPR.US,Healthcare,59261400.0
NSSC.US,Industrials,1679480960.0
NSTB-UN.US,,
NSTG.US,Healthcare,11067209.0
NSTS.US,Financial Services,51132800.0
NSYS.US,Healthcare,30461906.0
NTAP.US,Technology,18511886336.0
NTBL.US,Healthcare,11701716.0
NTCT.US,Technology,1488895744.0
NTES.US,Communication Services,68505554944.0
NTGR.US,Technology,380765312.0
NTIC.US,Basic Materials,128215360.0
NTLA.US,Healthcare,2548741376.0
NTNX.US,Technology,14185230336.0
NTRA.US,Healthcare,8403431424.0
NTRB.US,Healthcare,21826464.0
NTRBW.US,Healthcare,
NTRS.US,Financial Services,16336234496.0
NTWK.US,Technology,25816256.0
NUBI.US,Financial Services,32301710.0
NUBIW.US,Financial Services,
NUKK.US,Technology,354581856.0
NUKKW.US,Technology,
NURO.US,Healthcare,3526126.0
NUTX.US,Healthcare,83093368.0
NUVL.US,Healthcare,5163851776.0
NUWE.US,Healthcare,2613931.0
NUZE.US,Consumer Defensive,2243045.0
NVAC.US,Financial Services,69313032.0
NVACR.US,,
NVACW.US,Financial Services,
NVAX.US,Healthcare,478723712.0
NVCR.US,Healthcare,1637644800.0
NVCT.US,Healthcare,115914952.0
NVDA.US,Technology,1781685288960.0
NVEC.US,Technology,405425568.0
NVEE.US,Industrials,1763014272.0
NVEI.US,Technology,3724552448.0
NVFY.US,Consumer Cyclical,3187723.0
NVIV.US,Healthcare,1705818.0
NVMI.US,Technology,4614926336.0
NVNI.US,Technology,
NVNIW.US,Technology,
NVNO.US,Healthcare,68180992.0
NVOS.US,Healthcare,12956259.0
NVTS.US,Technology,1199675136.0
NVVE.US,Consumer Cyclical,4689348.0
NVVEW.US,Consumer Cyclical,244781900.0
NVX.US,Industrials,227198496.0
NWBI.US,Financial Services,1513880064.0
NWE.US,Utilities,2896755968.0
NWFL.US,Financial Services,215000336.0
NWGL.US,Basic Materials,151596112.0
NWL.US,Consumer Defensive,2837270016.0
NWLI.US,Financial Services,1759471616.0
NWPX.US,Industrials,303229984.0
NWS.US,Communication Services,14928386048.0
NWSA.US,Communication Services,14928393216.0
NWTN.US,Consumer Cyclical,1877386752.0
NWTNW.US,Consumer Cyclical,
NXGL.US,Healthcare,13093372.0
NXGLW.US,Healthcare,
NXL.US,Healthcare,2223129.0
NXLIW.US,Healthcare,
NXPI.US,Technology,60200550400.0
NXPL.US,Technology,31082836.0
NXPLW.US,Technology,
NXST.US,Communication Services,5521252352.0
NXT.US,Technology,8401742336.0
NXTC.US,Healthcare,38506140.0
NXTP.US,Technology,6149275.0
NYAX.US,Technology,860108032.0
NYMT.US,Real Estate,683751296.0
NYXH.US,Healthcare,361579136.0
OABI.US,Healthcare,632677440.0
OABIW.US,Healthcare,
OAKU.US,Financial Services,79824576.0
OAKUR.US,,
OAKUW.US,Financial Services,
OB.US,Communication Services,224696192.0
OBIO.US,Healthcare,254854720.0
OBLG.US,Technology,2836382.0
OBT.US,Financial Services,259395136.0
OCAX.US,Financial Services,82951064.0
OCAXU.US,Financial Services,184445600.0
OCAXW.US,Financial Services,184445600.0
OCC.US,Technology,21628684.0
OCCI.US,Financial Services,112533192.0
OCEA.US,Healthcare,18747960.0
OCEAW.US,Healthcare,
OCFC.US,Financial Services,935112320.0
OCG.US,Consumer Cyclical,5692232.0
OCGN.US,Healthcare,137998080.0
OCS.US,Healthcare,462729568.0
OCSAW.US,Healthcare,
OCSL.US,Financial Services,1557987328.0
OCTO.US,Consumer Cyclical,2952843.0
OCUL.US,Healthcare,647864192.0
OCUP.US,Healthcare,61469980.0
OCX.US,Healthcare,23625772.0
ODD.US,Technology,2405229568.0
ODFL.US,Industrials,47500595200.0
ODP.US,Consumer Cyclical,2010568064.0
ODVWZ.US,Basic Materials,
OESX.US,Industrials,34840892.0
OFIX.US,Healthcare,535551584.0
OFLX.US,Industrials,714070784.0
OFS.US,Financial Services,154078144.0
OFSSH.US,,
OGI.US,Healthcare,214444944.0
OKTA.US,Technology,14685941760.0
OKYO.US,Healthcare,56833560.0
OLB.US,Technology,11696851.0
OLED.US,Technology,8701577216.0
OLK.US,Healthcare,3020291584.0
OLLI.US,Consumer Defensive,4677627392.0
OLMA.US,Healthcare,859514752.0
OLPX.US,Consumer Cyclical,1374939264.0
OM.US,Healthcare,166679264.0
OMAB.US,Industrials,4063983872.0
OMCL.US,Healthcare,1382804480.0
OMER.US,Healthcare,240146208.0
OMEX.US,Industrials,89204720.0
OMGA.US,Healthcare,212847344.0
OMH.US,Real Estate,20759112.0
OMIC.US,Healthcare,41095316.0
OMQS.US,Technology,5226988.0
ON.US,Technology,34481176576.0
ONB.US,Financial Services,4726378496.0
ONCO.US,Healthcare,3723743.0
ONCT.US,Healthcare,29242232.0
ONCY.US,Healthcare,77068736.0
ONDS.US,Technology,87962464.0
ONEW.US,Consumer Cyclical,419196480.0
ONFO.US,Communication Services,2606202.0
ONFOW.US,Communication Services,
ONMD.US,Healthcare,
ONMDW.US,Healthcare,
ONTX.US,Healthcare,14597363.0
ONVO.US,Healthcare,9036090.0
ONYX.US,Financial Services,88591872.0
ONYXW.US,Financial Services,
OP.US,Industrials,17807652.0
OPAL.US,Utilities,810157760.0
OPBK.US,Financial Services,150604016.0
OPCH.US,Healthcare,5797497856.0
OPEN.US,Real Estate,2308993792.0
OPGN.US,Healthcare,4202666.0
OPHC.US,Financial Services,29725902.0
OPI.US,Real Estate,187710208.0
OPINL.US,,1206951000.0
OPK.US,Healthcare,731841536.0
OPOF.US,Financial Services,87823240.0
OPRA.US,Communication Services,973621568.0
OPRT.US,Financial Services,112275120.0
OPRX.US,Healthcare,277914784.0
OPT.US,Healthcare,239439104.0
OPTN.US,Healthcare,150498080.0
OPTX.US,Technology,
OPTXW.US,Technology,
OPXS.US,Industrials,39509164.0
ORGN.US,Basic Materials,79266880.0
ORGNW.US,Basic Materials,
ORGO.US,Healthcare,479292448.0
ORGS.US,Healthcare,9553567.0
ORIC.US,Healthcare,848877056.0
ORLY.US,Consumer Cyclical,60598054912.0
ORMP.US,Healthcare,114966144.0
ORRF.US,Financial Services,279318368.0
ORTX.US,Healthcare,380108704.0
OSA.US,Healthcare,12711067.0
OSAAW.US,Healthcare,
OSBC.US,Financial Services,599845824.0
OSIS.US,Technology,2337034240.0
OSPN.US,Technology,422406528.0
OSS.US,Technology,44718712.0
OST.US,Technology,7350454.0
OSUR.US,Healthcare,529819616.0
OSW.US,Consumer Cyclical,1448706560.0
OTEC.US,Financial Services,41095392.0
OTECW.US,Financial Services,
OTEX.US,Technology,11203619840.0
OTLK.US,Healthcare,115606776.0
OTLY.US,Consumer Defensive,670317184.0
OTRK.US,Healthcare,4961502.0
OTTR.US,Utilities,4091800064.0
OUST-WT.US,,
OVBC.US,Financial Services,118827144.0
OVID.US,Healthcare,270706688.0
OVLY.US,Financial Services,209070816.0
OXBR.US,Financial Services,5869643.0
OXBRW.US,Financial Services,188635.0
OXLC.US,Financial Services,1173761920.0
OXLCL.US,,758222000.0
OXLCN.US,Financial Services,
OXLCZ.US,,
OXSQ.US,Financial Services,178458176.0
OXSQG.US,,248443900.0
OXSQZ.US,Other,
OXUS.US,Financial Services,81901624.0
OXUSW.US,Financial Services,
OZK.US,Financial Services,4814490112.0
PAA.US,Energy,10816251904.0
PACB.US,Healthcare,1775828096.0
PAGP.US,Energy,3844427520.0
PAHC.US,Healthcare,468626624.0
PALI.US,Healthcare,5337156.0
PALT.US,Technology,44635256.0
PANL.US,Industrials,392875104.0
PANW.US,Technology,118836568064.0
PARA.US,Communication Services,8706635776.0
PARAA.US,Communication Services,8874982400.0
PASG.US,Healthcare,54682552.0
PATK.US,Consumer Cyclical,2438314496.0
PAVM.US,Healthcare,14732708.0
PAVMZ.US,Healthcare,
PAVS.US,Consumer Defensive,17241784.0
PAX.US,Financial Services,2160060672.0
PAYO.US,Technology,1819894272.0
PAYOW.US,Technology,
PAYS.US,Technology,165648816.0
PAYX.US,Industrials,44268900352.0
PBAX.US,Financial Services,39464892.0
PBAXW.US,Financial Services,
PBBK.US,Financial Services,35701856.0
PBBK.US,Financial Services,35701856.0
PBFS.US,Financial Services,257179216.0
PBHC.US,Financial Services,71669944.0
PBLA.US,Healthcare,4386438.0
PBMWW.US,,
PBPB.US,Consumer Cyclical,364342688.0
PBTS.US,Technology,284024416.0
PBYI.US,Healthcare,274962112.0
PCAR.US,Industrials,55475036160.0
PCB.US,Financial Services,228309008.0
PCH.US,Real Estate,3552377344.0
PCRX.US,Healthcare,1336477056.0
PCSA.US,Healthcare,4252123.0
PCT.US,Industrials,778459968.0
PCTTW.US,Industrials,2950161000.0
PCTY.US,Technology,9358336000.0
PCVX.US,Healthcare,8068183552.0
PCYO.US,Utilities,233341968.0
PDCO.US,Healthcare,2657517568.0
PDD.US,Consumer Cyclical,169368649728.0
PDEX.US,Healthcare,74122608.0
PDFS.US,Technology,1291704832.0
PDLB.US,Financial Services,214307360.0
PDSB.US,Healthcare,165649024.0
PEBK.US,Financial Services,146387536.0
PEBO.US,Financial Services,1005762624.0
PECO.US,Real Estate,4750359552.0
PEGA.US,Technology,4172781824.0
PEGR.US,Financial Services,186620192.0
PEGRW.US,Financial Services,
PEGY.US,Technology,1320818.0
PENN.US,Consumer Cyclical,3519912960.0
PEP.US,Consumer Defensive,239033696256.0
PEPG.US,Healthcare,349105920.0
PEPL.US,Financial Services,55094796.0
PEPLW.US,Financial Services,
PERI.US,Communication Services,1123773568.0
PESI.US,Industrials,108361872.0
PET.US,Technology,77705696.0
PETQ.US,Healthcare,528505312.0
PETS.US,Healthcare,126459064.0
PETV.US,Healthcare,18519424.0
PETVW.US,Healthcare,
PETWW.US,Technology,
PETZ.US,Consumer Defensive,10839465.0
PEV.US,Consumer Cyclical,41801760.0
PFBC.US,Financial Services,951583936.0
PFC.US,Financial Services,721388736.0
PFG.US,Financial Services,18643818496.0
PFIE.US,Energy,69478480.0
PFIS.US,Financial Services,287499328.0
PFMT.US,Industrials,222937504.0
PFTA.US,Financial Services,41569972.0
PFTAW.US,Financial Services,
PFX.US,Financial Services,92206928.0
PFXNZ.US,,
PGC.US,Financial Services,420078048.0
PGEN.US,Healthcare,348486592.0
PGNY.US,Healthcare,3875615744.0
PGSS-UN.US,Financial Services,
PGY.US,Technology,825138624.0
PGYWW.US,Technology,
PHAR.US,Healthcare,738279360.0
PHAT.US,Healthcare,399336224.0
PHIO.US,Healthcare,2795092.0
PHUN.US,Technology,118938928.0
PHVS.US,Healthcare,1487703296.0
PHXM.US,Healthcare,28902866.0
PI.US,Technology,2980748544.0
PIII.US,Healthcare,562667584.0
PIIIW.US,Healthcare,
PIK.US,Consumer Cyclical,3267397.0
PINC.US,Healthcare,2549127936.0
PIRS.US,Healthcare,16004123.0
PIXY.US,Industrials,23372040.0
PKBK.US,Financial Services,205361936.0
PKBO.US,Healthcare,844325.0
PKOH.US,Industrials,318694816.0
PLAB.US,Technology,2037166720.0
PLAO.US,Financial Services,253687904.0
PLAOU.US,Financial Services,
PLAOW.US,Financial Services,
PLAY.US,Communication Services,2373166336.0
PLBC.US,Financial Services,214797776.0
PLBY.US,Consumer Cyclical,89985088.0
PLCE.US,Consumer Cyclical,246427280.0
PLL.US,Basic Materials,270274848.0
PLMI.US,Financial Services,123371272.0
PLMIW.US,Financial Services,388244300.0
PLMR.US,Financial Services,1504899584.0
PLPC.US,Industrials,631404416.0
PLRX.US,Healthcare,1014039296.0
PLSE.US,Healthcare,477547936.0
PLTK.US,Communication Services,2695453696.0
PLTN.US,Financial Services,53558248.0
PLTNR.US,,
PLTNW.US,Financial Services,
PLUG.US,Industrials,2621823744.0
PLUR.US,Healthcare,32259152.0
PLUS.US,Technology,2034286336.0
PLXS.US,Technology,2693245184.0
PLYA.US,Consumer Cyclical,1185174912.0
PMCB.US,Healthcare,19040564.0
PMD.US,Healthcare,16999158.0
PMEC.US,Industrials,71100000.0
PMGM.US,Financial Services,97041560.0
PMGMW.US,Financial Services,385551200.0
PMN.US,Healthcare,37959452.0
PMNT.US,Consumer Cyclical,
PMTS.US,Financial Services,210599024.0
PMVP.US,Healthcare,85688976.0
PNBK.US,Financial Services,16058600.0
PNFP.US,Financial Services,6267077632.0
PNRG.US,Energy,170260640.0
PNTG.US,Healthcare,474035776.0
POAI.US,Healthcare,11986923.0
POCI.US,Healthcare,36411252.0
PODC.US,Communication Services,38048668.0
PODD.US,Healthcare,13445304320.0
POET.US,Technology,65553976.0
POLA.US,Industrials,6146560.0
POOL.US,Industrials,14955312128.0
POWI.US,Technology,4636168704.0
POWL.US,Industrials,1762243840.0
POWW.US,Industrials,295110048.0
PPBI.US,Financial Services,2335151872.0
PPBT.US,Healthcare,21169356.0
PPC.US,Consumer Defensive,6466734592.0
PPHP.US,Financial Services,28749232.0
PPHPR.US,,
PPHPW.US,Financial Services,
PPIH.US,Industrials,66141664.0
PPSI.US,Industrials,51735404.0
PPTA.US,Basic Materials,175251808.0
PPYA.US,Financial Services,121381984.0
PPYAW.US,Financial Services,
PRAA.US,Financial Services,941465920.0
PRAX.US,Healthcare,586804352.0
PRCH.US,Technology,233344048.0
PRCT.US,Healthcare,2521900032.0
PRDO.US,Consumer Defensive,1186980352.0
PRE.US,Healthcare,57486492.0
PRENW.US,Healthcare,
PRFT.US,Technology,2494514432.0
PRFX.US,Healthcare,4275366.0
PRGS.US,Technology,2516965632.0
PRLD.US,Healthcare,150786624.0
PRLH.US,Financial Services,268750016.0
PRLHW.US,Financial Services,
PRME.US,Healthcare,655965760.0
PROC.US,Healthcare,366678016.0
PROCW.US,Healthcare,
PROF.US,Healthcare,213466624.0
PROK.US,Healthcare,1754311168.0
PROV.US,Financial Services,100367880.0
PRPH.US,Healthcare,94555792.0
PRPL.US,Consumer Cyclical,147764400.0
PRPO.US,Healthcare,8804744.0
PRQR.US,Healthcare,180169664.0
PRSO.US,Technology,1331934.0
PRST.US,Technology,13349892.0
PRSTW.US,Technology,
PRTA.US,Healthcare,1523021184.0
PRTC.US,Healthcare,647070144.0
PRTG.US,Healthcare,12697605.0
PRTH.US,Technology,250115680.0
PRTS.US,Consumer Cyclical,144321488.0
PRVA.US,Healthcare,2466356992.0
PRZO.US,Industrials,7414820.0
PSEC.US,Financial Services,2405269760.0
PSHG.US,Industrials,21631628.0
PSMT.US,Consumer Defensive,2406476032.0
PSNL.US,Healthcare,58837684.0
PSNY.US,Consumer Cyclical,3629509632.0
PSNYW.US,Consumer Cyclical,4925445120.0
